N,P,K,temperature,humidity,ph,rainfall,label,fertilizer_type,pesticide_type,irigation_level,base_yield,crop_yield(per hectre),climate_suitability,disease_risk_predcition
100,40,20,22.45145981,76.25674874,7.432043735,86.84998693,cotton,Nitrogen-Rich,Herbicide,High,563.7152171,581.2412544,Medium,Low
123,50,16,23.04920461,75.53835214,6.498052108,70.65644296,cotton,Nitrogen-Rich,Insecticide,High,663.262375,677.5545999,Medium,Low
107,36,21,25.29250148,75.66653335,6.205263534,62.64174227,cotton,Nitrogen-Rich,Insecticide,High,581.6339212,540.4849928,Medium,Low
118,50,19,22.95604064,82.33733678,6.360812227,66.48339303,cotton,Nitrogen-Rich,Fungicide,High,654.2672346,581.8367366,High,Moderate
103,51,20,22.80213132,84.14668447,7.046607434,91.6389565,cotton,Neutral,Fungicide,High,606.7297157,521.3414016,High,Moderate
133,57,19,23.54234715,75.98203329,7.947011366,84.12536744,cotton,Neutral,Insecticide,High,720.9230977,715.8399037,Medium,Low
129,47,20,24.41212325,80.80343786,6.281913858,98.60457373,cotton,Nitrogen-Rich,Insecticide,High,687.0117613,592.0185852,High,Moderate
116,52,19,22.94276687,75.37170612,6.114525877,67.08022574,cotton,Neutral,Herbicide,High,648.0772372,666.961432,Medium,Low
114,40,23,25.53676123,81.13668716,6.753978061,95.4262599,cotton,Nitrogen-Rich,Insecticide,High,622.6114213,504.3646913,High,Moderate
131,60,17,25.32023717,81.79475917,7.425041316,83.46532547,cotton,Neutral,Insecticide,High,723.3330452,582.7018605,High,Moderate
107,43,18,22.426733,81.53480799,6.745104394,65.54475812,cotton,Nitrogen-Rich,Herbicide,High,595.8622712,552.0771914,High,Moderate
123,44,21,25.78544484,75.00539324,7.641116569,91.39578861,cotton,Nitrogen-Rich,Insecticide,High,657.6315918,606.834774,Medium,Low
112,49,25,25.68959532,77.90621048,6.470135478,66.19426787,cotton,Nitrogen-Rich,Insecticide,High,639.2954025,555.2763735,Medium,Low
119,44,15,22.14593688,82.8597549,7.091992365,60.65381719,cotton,Nitrogen-Rich,Fungicide,High,636.4326024,579.9498625,High,Moderate
130,59,19,25.07278712,82.50257909,6.520403794,93.51042684,cotton,Neutral,Fungicide,High,720.5597772,577.399345,High,High
127,53,24,22.21506982,76.17851932,6.127939628,70.40557612,cotton,Neutral,Herbicide,High,696.4791674,725.8081983,Medium,Low
134,52,18,23.9643129,76.59175937,7.994679507,76.13090645,cotton,Neutral,Insecticide,High,711.1265059,685.4376985,Medium,Low
109,36,18,25.40059227,76.53237965,7.524707577,62.5138867,cotton,Nitrogen-Rich,Insecticide,High,584.7399016,530.7171365,Medium,Low
100,48,17,23.7805123,83.03878838,7.827877818,66.26555904,cotton,Nitrogen-Rich,Fungicide,High,584.3476829,492.1886557,High,High
132,52,19,24.16402322,76.7433897,6.436691764,61.94626051,cotton,Neutral,Insecticide,High,705.8772524,672.5985827,Medium,Low
102,37,25,25.31468463,77.91757121,5.907930899,72.82902109,cotton,Nitrogen-Rich,Insecticide,High,574.0022904,507.041933,Medium,Low
111,39,22,22.60361557,80.3509046,6.135025006,88.57395505,cotton,Nitrogen-Rich,Herbicide,High,605.2934352,570.8648804,High,Moderate
117,51,15,22.9535715,78.71555832,6.044556594,99.75336197,cotton,Neutral,Herbicide,High,645.0921922,620.4687481,Medium,Low
136,36,24,22.74446976,80.41198458,7.59781958,90.07326633,cotton,Nitrogen-Rich,Herbicide,High,688.4427666,644.5649481,High,Moderate
134,56,18,23.80834611,83.91902605,6.691268104,70.97358303,cotton,Neutral,Fungicide,High,725.3980925,597.4155518,High,High
112,54,15,25.46228792,81.56641891,6.175492306,76.88582484,cotton,Neutral,Insecticide,High,638.8096817,513.8992033,High,Moderate
105,56,15,25.96779712,81.97904282,7.272316209,74.14169043,cotton,Neutral,Insecticide,High,619.9616634,481.0845836,High,Moderate
140,45,15,25.5308271,80.04662756,5.801047545,99.39557151,cotton,Nitrogen-Rich,Insecticide,High,713.4526382,593.6767573,High,Moderate
126,46,25,24.43847399,81.69801729,6.757457943,60.79645852,cotton,Nitrogen-Rich,Insecticide,High,682.0695896,574.8375379,High,Moderate
106,49,24,23.03887865,76.47039772,6.983395573,90.64770699,cotton,Nitrogen-Rich,Insecticide,High,613.8133416,615.8515085,Medium,Low
121,53,19,23.51308653,76.72621429,7.976889498,80.11272117,cotton,Neutral,Insecticide,High,669.3461978,655.447795,Medium,Low
108,60,17,22.75805656,76.75768356,6.558902588,97.76600619,cotton,Neutral,Herbicide,High,637.7610554,643.378242,Medium,Low
116,56,17,24.71252544,77.7293114,7.979090365,85.24963302,cotton,Neutral,Insecticide,High,657.9076072,599.4830132,Medium,Low
100,52,19,23.45969093,82.44777468,7.903528673,93.50153555,cotton,Neutral,Fungicide,High,596.7364176,517.3349498,High,High
129,43,16,25.5503704,77.85055621,6.73210948,78.58488484,cotton,Nitrogen-Rich,Insecticide,High,670.15063,586.5544722,Medium,Low
118,44,23,22.08458267,82.82904143,6.691690476,67.06459777,cotton,Nitrogen-Rich,Fungicide,High,644.865091,589.6127047,High,Moderate
117,43,25,24.68854799,78.51206972,7.839849298,69.31153566,cotton,Nitrogen-Rich,Insecticide,High,641.3580802,574.9777023,Medium,Low
126,37,21,25.84997269,84.16855231,6.61448588,77.03421249,cotton,Nitrogen-Rich,Fungicide,High,656.1811095,483.548814,High,High
120,48,16,22.46054478,75.40989245,7.456971816,71.85436078,cotton,Nitrogen-Rich,Herbicide,High,647.2143713,678.0631711,Medium,Low
102,45,16,23.65629976,77.52425987,7.2942193,74.8984994,cotton,Nitrogen-Rich,Insecticide,High,578.9395957,554.3615328,Medium,Low
131,56,20,22.00817088,81.83896111,7.762647875,92.23645249,cotton,Neutral,Herbicide,High,715.2099134,670.2786691,High,Moderate
114,40,17,24.32630461,80.13456404,6.363406102,69.45072055,cotton,Nitrogen-Rich,Insecticide,High,612.0417821,537.7032698,High,Moderate
101,37,18,22.92360984,82.68738535,7.63737841,92.91915074,cotton,Nitrogen-Rich,Fungicide,High,560.9513191,495.6518171,High,Moderate
106,46,20,23.43821725,78.63388824,6.200671976,81.15072105,cotton,Nitrogen-Rich,Insecticide,High,601.9309067,568.269212,Medium,Low
113,38,20,22.10718988,78.58320116,6.364729934,74.94136567,cotton,Nitrogen-Rich,Herbicide,High,605.3356726,604.3259616,Medium,Low
102,53,21,23.03814028,76.11021529,6.913678684,91.49697481,cotton,Neutral,Insecticide,High,605.0966414,611.4826395,Medium,Low
110,39,18,24.54795322,75.39752705,7.766259769,63.88079866,cotton,Nitrogen-Rich,Insecticide,High,594.3768788,573.2259361,Medium,Low
107,58,15,23.73868041,75.77503808,7.55606399,76.63669195,cotton,Neutral,Insecticide,High,626.4559672,619.7125583,Medium,Low
120,60,15,22.31871914,83.86129998,7.288377241,65.35747011,cotton,Neutral,Fungicide,High,680.6717553,601.9240468,High,Moderate
89,47,38,25.52468965,72.24850829,6.002524871,151.8869972,jute,Nitrogen-Rich,Insecticide,High,569.7688567,563.1172886,Medium,Low
60,37,39,26.59104992,82.94164078,6.033485257,161.2469997,jute,Neutral,Fungicide,High,452.0378244,330.8052522,High,High
63,41,45,25.29781791,86.8870535,7.121933579,196.6249511,jute,Neutral,Fungicide,High,482.8704864,340.2449408,Medium,High
86,40,39,25.72100868,88.16513579,6.207459637,175.6086697,jute,Nitrogen-Rich,Fungicide,High,552.9758884,366.1477517,Medium,High
96,41,40,23.58419277,72.00460848,6.090060478,190.4242157,jute,Nitrogen-Rich,Insecticide,High,580.5701193,621.6882546,Medium,Low
100,35,36,25.31042337,72.01364411,6.346715209,190.5577618,jute,Nitrogen-Rich,Insecticide,High,574.9565252,575.8728811,Medium,Low
63,37,43,23.41798979,85.08640476,6.661957897,185.7446728,jute,Neutral,Fungicide,High,467.2862347,381.228892,Medium,High
70,43,40,24.35564134,88.80391021,6.176860192,169.1168028,jute,Neutral,Fungicide,High,505.2668592,355.6976333,Medium,High
67,55,44,26.284017,75.14640198,7.251847296,182.2685447,jute,Phosphorus-Rich,Insecticide,High,524.1150548,471.700866,Medium,Low
74,40,40,25.13842773,83.12053888,6.386259978,169.3388465,jute,Nitrogen-Rich,Fungicide,High,508.9830655,400.2315618,High,High
89,53,44,24.88692811,71.91711523,7.319735475,150.2498675,jute,Neutral,Insecticide,High,593.0598116,605.196289,Medium,Low
74,46,45,25.75734909,88.36668522,6.025028997,189.4263485,jute,Nitrogen-Rich,Fungicide,High,535.1258904,351.3935903,Medium,High
89,41,38,23.12844351,74.68322732,6.344751947,199.8362913,jute,Nitrogen-Rich,Insecticide,High,554.3126912,573.9804334,Medium,Low
60,55,40,24.9949957,88.95692783,7.02777956,151.4935635,jute,Phosphorus-Rich,Fungicide,High,500.8701533,338.2602615,Medium,High
67,43,38,25.21622704,70.88259632,7.299304715,195.8645552,jute,Neutral,Insecticide,High,481.7025394,495.1818251,Medium,Low
70,38,35,24.39736241,79.26861738,7.014063944,164.2697011,jute,Neutral,Insecticide,High,479.5790604,428.2721367,Medium,Low
74,49,38,23.31410442,71.4509053,7.488014404,164.4970373,jute,Nitrogen-Rich,Insecticide,High,520.0218267,568.228535,Medium,Low
90,40,39,25.72668885,81.86171563,6.626503893,191.9649389,jute,Nitrogen-Rich,Insecticide,High,563.1983805,443.7900361,High,Moderate
82,35,44,26.96656378,78.21047693,6.239011,169.8391177,jute,Nitrogen-Rich,Insecticide,High,528.9995372,429.2363134,Medium,Low
73,45,37,23.70467146,74.63745355,6.742688094,181.2783964,jute,Nitrogen-Rich,Insecticide,High,507.2462093,514.0167646,Medium,Low
85,53,38,24.90075709,73.84186449,6.588017308,153.8990984,jute,Neutral,Insecticide,High,571.2257244,560.6100807,Medium,Low
81,56,36,23.39605743,72.60512854,7.097586415,174.7876411,jute,Neutral,Insecticide,High,559.7799231,596.9150134,Medium,Low
84,55,38,26.8748389,79.78725152,6.956682743,173.1017097,jute,Neutral,Insecticide,High,577.872222,452.7888981,Medium,Low
80,45,42,23.1426498,74.99739774,7.380396262,151.9035477,jute,Nitrogen-Rich,Insecticide,High,539.0125585,554.4443011,Medium,Low
76,54,45,24.29496635,77.62976013,6.176618831,184.9800516,jute,Neutral,Insecticide,High,554.5138292,515.6367223,Medium,Low
76,56,39,24.39459498,89.89106506,6.551130445,197.1220049,jute,Neutral,Fungicide,High,557.950315,379.7847833,Medium,High
81,40,45,25.7629429,80.76238215,6.427726565,174.5071843,jute,Nitrogen-Rich,Insecticide,High,540.0677836,436.6546544,High,Moderate
76,44,45,25.4879684,84.48235878,6.740947635,168.7848886,jute,Nitrogen-Rich,Fungicide,High,534.57979,398.3248574,High,High
69,47,40,25.37122686,76.2403666,6.130136384,183.8270791,jute,Neutral,Insecticide,High,505.0412014,461.9244167,Medium,Low
82,40,45,26.21312799,81.70476368,6.667633355,180.1237765,jute,Nitrogen-Rich,Insecticide,High,544.4933606,420.1654927,High,Moderate
69,57,35,24.30748599,78.54340987,6.186814392,186.2337571,jute,Phosphorus-Rich,Insecticide,High,523.0720347,476.5792806,Medium,Low
81,36,38,23.76554749,87.98329901,6.334837865,150.3166152,jute,Nitrogen-Rich,Fungicide,High,522.3024174,388.5907632,Medium,High
67,60,38,24.79853023,78.53037059,7.16214284,162.2847429,jute,Phosphorus-Rich,Insecticide,High,528.4570465,471.2436333,Medium,Low
72,51,40,23.20683504,74.09956958,7.422318499,199.4766779,jute,Neutral,Insecticide,High,522.5252098,545.526146,Medium,Low
65,39,45,23.66805429,70.89000744,6.768001309,184.4633281,jute,Neutral,Insecticide,High,473.9684479,516.5124623,Medium,Low
78,50,43,25.12417673,85.72530641,6.348441469,159.5718087,jute,Nitrogen-Rich,Fungicide,High,554.0345252,407.1103325,Medium,High
77,52,41,23.89069041,83.46409075,6.097294061,167.7230632,jute,Neutral,Fungicide,High,550.1910068,456.3142088,High,High
89,52,42,23.09433785,81.45139295,6.14132902,196.6587013,jute,Neutral,Insecticide,High,591.8463061,533.538926,High,Moderate
62,49,37,24.21744605,82.85284045,7.479248124,166.1365886,jute,Neutral,Fungicide,High,484.0856611,401.078984,High,High
90,48,45,24.06475727,71.31342851,6.509174789,153.6390212,jute,Nitrogen-Rich,Insecticide,High,584.5398629,622.7832309,Medium,Low
66,47,36,24.85441411,74.4407048,6.57256106,175.572958,jute,Neutral,Insecticide,High,487.0479542,473.0662391,Medium,Low
80,52,39,26.41915161,76.85691248,7.165696848,197.2101782,jute,Neutral,Insecticide,High,555.7494688,478.1553311,Medium,Low
89,52,45,24.89326318,77.01222585,7.207457208,196.469984,jute,Neutral,Insecticide,High,595.1219461,546.5055748,Medium,Low
77,51,44,23.25583402,82.7015932,7.124333547,166.2160846,jute,Neutral,Fungicide,High,551.2256231,479.576421,High,High
94,37,41,24.7634518,87.06071115,6.463538707,179.1630865,jute,Nitrogen-Rich,Fungicide,High,575.0471881,415.4895953,Medium,High
75,41,35,24.97042599,78.62697699,6.856833064,166.6415254,jute,Nitrogen-Rich,Insecticide,High,504.652527,445.5713521,Medium,Low
60,55,36,26.12797248,80.49172597,7.132389299,150.6326874,jute,Phosphorus-Rich,Insecticide,High,490.6974136,392.2292526,High,Moderate
62,56,35,25.97825807,81.65769588,6.235357638,163.3488091,jute,Phosphorus-Rich,Insecticide,High,499.277224,390.4344694,High,Moderate
84,40,42,26.2830571,73.35763537,6.704273839,186.6898282,jute,Nitrogen-Rich,Insecticide,High,542.0410269,507.2466592,Medium,Low
100,56,40,26.38905406,83.31240346,7.433313409,176.1516409,jute,Neutral,Fungicide,High,641.0986853,469.5877135,High,High
75,56,44,25.2746335,73.7459581,6.109478059,168.0432282,jute,Neutral,Insecticide,High,552.9672817,535.4819574,Medium,Low
78,46,42,23.09499564,78.45959697,7.095413294,155.3851533,jute,Nitrogen-Rich,Insecticide,High,536.5517547,515.7828208,Medium,Low
82,48,36,25.79351957,81.76904006,6.352076783,193.2418382,jute,Nitrogen-Rich,Insecticide,High,550.6962397,433.4871622,High,Moderate
100,58,41,23.17403323,87.88255345,6.658769991,160.6217342,jute,Neutral,Fungicide,High,647.7687587,498.568959,Medium,High
88,50,40,25.63215038,79.95150917,7.051822472,182.2582277,jute,Nitrogen-Rich,Insecticide,High,581.4766258,482.6066441,Medium,Low
67,41,40,25.848795,87.81661683,7.333143205,152.6194403,jute,Neutral,Fungicide,High,490.3690061,325.6047569,Medium,High
72,42,43,26.56767277,80.90424543,6.352771037,181.2915605,jute,Nitrogen-Rich,Insecticide,High,511.2966855,395.4837837,High,Moderate
89,40,43,26.24532085,72.97198375,7.124050134,189.9711184,jute,Nitrogen-Rich,Insecticide,High,560.7794469,529.9540125,Medium,Low
89,57,43,26.91515043,73.19897535,6.998787171,177.2233048,jute,Neutral,Insecticide,High,603.9515056,551.8293285,Medium,Low
61,41,44,24.36972377,82.11319791,6.537914958,159.9210934,jute,Neutral,Fungicide,High,470.7636978,394.137816,High,High
79,45,43,25.71901283,79.15532398,7.171054239,187.1735424,jute,Nitrogen-Rich,Insecticide,High,541.5684047,456.226218,Medium,Low
84,40,43,25.01157559,88.3313023,7.228268228,169.4168014,jute,Nitrogen-Rich,Fungicide,High,551.5080419,378.9933098,Medium,High
98,43,35,25.40785911,76.44048625,7.319952206,188.6372826,jute,Nitrogen-Rich,Insecticide,High,589.190579,535.6682185,Medium,Low
75,36,44,23.28081,74.27607475,6.613341343,153.7447398,jute,Nitrogen-Rich,Insecticide,High,501.6902929,520.5185815,Medium,Low
89,58,35,23.98651719,82.09053379,6.096838784,167.0576456,jute,Neutral,Fungicide,High,597.443534,509.6266452,High,High
91,41,37,24.48556447,83.20630007,6.132570523,192.2316221,jute,Nitrogen-Rich,Fungicide,High,566.0122316,458.8859378,High,High
77,48,36,25.86705009,84.09985284,7.36008498,154.8390847,jute,Nitrogen-Rich,Fungicide,High,534.6535518,394.3628869,High,High
66,58,35,23.5643831,79.46283115,7.321619041,185.25947,jute,Phosphorus-Rich,Insecticide,High,515.0292052,475.0895417,Medium,Low
62,59,41,24.2248758,74.89465426,7.175170657,192.4931257,jute,Phosphorus-Rich,Insecticide,High,510.3166932,503.8843977,Medium,Low
82,35,35,25.49386782,86.97061481,7.299076163,176.5268267,jute,Nitrogen-Rich,Fungicide,High,519.5774631,361.1669149,Medium,High
61,41,35,24.97178693,79.47557931,6.842966479,195.7571622,jute,Neutral,Insecticide,High,456.1627771,394.9915935,Medium,Low
99,57,38,24.80624984,82.09281674,6.356295568,156.3616174,jute,Neutral,Fungicide,High,635.1006899,520.895151,High,High
70,42,43,23.16814977,76.66724969,6.508342839,157.1215052,jute,Neutral,Insecticide,High,499.0348696,496.1467629,Medium,Low
90,59,35,24.25133493,89.86454053,7.098227926,175.1742112,jute,Neutral,Fungicide,High,608.3197923,417.8788284,Medium,High
73,43,42,26.58361011,78.00774772,6.310699968,154.8238864,jute,Nitrogen-Rich,Insecticide,High,514.0715367,427.0825316,Medium,Low
67,46,44,26.82489244,78.20392774,7.093328631,153.9199807,jute,Neutral,Insecticide,High,503.8822706,411.7773016,Medium,Low
84,37,42,25.49674786,81.13449097,6.691074249,169.9288234,jute,Nitrogen-Rich,Insecticide,High,538.5780929,437.1766918,High,Moderate
72,41,36,24.09874353,80.57226761,6.187746776,176.8604109,jute,Nitrogen-Rich,Insecticide,High,496.1223554,436.036236,High,Moderate
71,56,37,23.18866654,86.20899734,6.491506245,176.103677,jute,Neutral,Fungicide,High,534.2763316,428.7872054,Medium,High
64,53,38,26.24347471,78.51063754,6.855362875,183.4065252,jute,Phosphorus-Rich,Insecticide,High,501.6011623,418.5018311,Medium,Low
65,54,39,23.75091572,71.14782585,7.124571593,160.0889553,jute,Phosphorus-Rich,Insecticide,High,502.6894281,543.55328,Medium,Low
60,58,37,26.13871511,79.1188943,6.067302109,171.4892533,jute,Phosphorus-Rich,Insecticide,High,498.8823087,412.2549426,Medium,Low
86,39,43,26.14576648,71.23690851,6.432051512,193.1007598,jute,Nitrogen-Rich,Insecticide,High,546.6587583,537.756295,Medium,Low
90,50,44,26.91643698,73.48655995,6.253408852,171.4716375,jute,Nitrogen-Rich,Insecticide,High,591.6250856,537.1334108,Medium,Low
91,38,36,26.5232969,77.17331847,7.287318723,157.8548562,jute,Nitrogen-Rich,Insecticide,High,555.0226286,471.7056035,Medium,Low
87,48,38,23.81579631,80.94023552,7.161865733,190.312216,jute,Nitrogen-Rich,Insecticide,High,569.1167784,502.4430616,High,Moderate
72,41,36,26.50838667,86.84264005,6.065898283,152.9801697,jute,Nitrogen-Rich,Fungicide,High,501.8122934,329.7385156,Medium,High
71,54,35,26.63952463,70.95705996,7.311077075,199.3355744,jute,Neutral,Insecticide,High,519.8858557,504.0612662,Medium,Low
82,46,41,23.3250131,79.79609448,6.581693772,187.3096148,jute,Nitrogen-Rich,Insecticide,High,550.0376672,508.9835083,Medium,Low
71,52,43,26.47549543,73.96164569,6.732826127,180.2513601,jute,Neutral,Insecticide,High,528.5573838,484.1748796,Medium,Low
80,43,43,23.78756036,74.36794079,6.014572075,172.6442654,jute,Nitrogen-Rich,Insecticide,High,535.6508128,543.9118177,Medium,Low
77,55,43,25.49941707,75.99987588,6.663559451,193.7141828,jute,Neutral,Insecticide,High,557.4994592,509.7269958,Medium,Low
95,57,41,23.24925555,73.65346838,6.434610995,184.7674863,jute,Neutral,Insecticide,High,619.2914855,651.0264648,Medium,Low
63,47,35,26.98582182,89.05587886,7.432768147,193.8778713,jute,Neutral,Fungicide,High,485.5221848,288.2706162,Medium,High
93,43,38,23.61475336,86.14290267,6.987332927,150.2355238,jute,Nitrogen-Rich,Fungicide,High,580.5775443,456.8189714,Medium,High
87,44,43,23.87484465,86.79261344,6.718725189,177.5147313,jute,Nitrogen-Rich,Fungicide,High,570.1754438,435.2933411,Medium,High
88,52,39,23.92887902,88.07112278,6.880204617,154.6608736,jute,Neutral,Fungicide,High,588.4857769,432.9525073,Medium,High
90,39,37,24.81441246,81.68688879,6.86106911,190.7886386,jute,Nitrogen-Rich,Insecticide,High,556.8636632,461.0660318,High,Moderate
90,39,43,24.44743944,82.286484,6.7693455,190.9684885,jute,Nitrogen-Rich,Fungicide,High,565.929842,470.0932126,High,High
84,38,43,26.57421679,73.81994896,7.26158085,159.3223075,jute,Nitrogen-Rich,Insecticide,High,539.0513428,493.186671,Medium,Low
